id_store_locator,latitude,longitude,store_name,retek_code,storeId,shop_opens_days,open_timings,closing_time,pincode,search_word,address,phone_number,store_manager_contact,whatsapp_number,store_image,gender,is_omnienable,hyperlocal_enabled,alteration,is_active,id_brand,distance,is_express_delivery_flag,static_msg,state,brand,timeLineMsg
7528,24.823151,92.799782,Louis Philippe,19994,19994,,,,788001,,"SILCHAR, SWARUPA COMPLEX, JANIGANJ, SILCHAR",9383051880,9383051880,9383051880.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,0.0,0,1,1,1,3,1.0011767248682797,0,,Assam,louis-philippe,
4814,26.167988,91.765656,Louis Philippe,13702,13702,,,,781005,781007,"Louis Philippe, GS Road, Bangagarh, Guwahati - 781005
",0361-2451429,8721843217,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,8.838485769922565,0,,Assam,louis-philippe,
8361,26.154514,91.780647,Louis Philippe,15386,15386,,,,781005,,"Louis Philippe,#22 Urban City Complex, Christanbasti, Kamrup Metro, Guwahati-781005",8721843217,8721843217,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,10.460849051042768,0,,Assam,louis-philippe,
297,26.157305,91.795273,LP Flagship GS Rd - Sport,13227,13227,,,,781005,"GS Road,781007","Louis Philippe, GS Road, Bangagarh, Guwahati - 781005",8811033553,9914203742,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,11.866598597417749,0,,Assam,louis-philippe,
8962,26.166666,91.748314,CSRPL-Bhangagarh-Guwahati,318346,318346,,,,781005,,"Reebok Bhangagarh, Lohia Mansion,G.S Road, Bhangagarh,GUWAHATI, Kamrup Metropolitan,-,GUWAHATI,Assam-781005",8822471731,8822471731,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,7.11216232582387,0,,Assam,reebok,
9047,26.18502,91.760536,CSRPL-SILPUKHRI Rbk-GUWAHATI,318391,318391,,,,781003,,"Shop No. 40,41, Second Floor,Ground Floor, RCC Building,Laxmi Service Station, G.N.B.Road,,Panchabati,Guwahati, Kamrup Metropolitan,GUWAHATI,Assam-781003",8638139121,8638139121,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,8.512231301317113,0,,Assam,reebok,
8963,26.154598,91.776993,CS Retail-City Centre RBK Guwahati,318011,318011,,,,781005,,"Reebok Citycentre Guwahati,,Shop No . 40,41,2nd Floor Citycentre Mall,G.S Road,GUWAHATI,Assam-781005",8749938376,8749938376,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,10.099190790746626,0,,Assam,reebok,
1730,26.0,91.0,VH GS Road,307313,307313,,,,781005,,"B L RETAIL,WARD NO. 43, BUILDWORTH COMPLEX CHRISTIAN BASTI, G S ROAD, GUWAHATI-781005",8724080524,0.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,27.753809712439065,0,,Assam,van-heusen,
8295,26.16186,91.77285,Van Heusen,28353,28353,,,,781005,,"VAN HEUSEN STORE, ADITYA BIRLA FASHION & RETAIL.LIMITED, GROUND FLOOR PUSHPANJALEE ARCADE, GS ROAD, OPP TO DONA PLANET, ABC POINT GUWAHATI ASSAM",8951501097,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,25.00391738581485,0,,Assam,van-heusen,
1096,26.161781,91.772781,VH Mainline GOWAHATI SHILLONG ROAD,22206,22206,,,,781005,Shillong Road,"A.G Plaza Plot No 711  , Guwahati Shillong Rd  Christian Basti  ,  Guwahati - 781005       ",088-76400420,8721843217.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,25.01331312422861,0,,Assam,van-heusen,
7691,27.101801,93.629501,VH Itanagar,29797,29797,,,,791111,,"Opposite Reliance Trendz, Ziro Point, Itanagar, Arunachal Pradesh, 791111",8837298720,9770832584.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,24.501731776520995,0,,Assam,van-heusen,
8672,27.480772,94.904198,VH DIBRUGARH,26978,26978,,,,786001,,"VAN HEUSEN, ARUN SQUARE, HOLDING NO. 423 GROUND & FIRST FLOOR, H.S ROAD DIBRUGARH-786001, ASSAM
",03732999616,7002141526.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,16.47726172631203,0,,Assam,van-heusen,
1747,26.0,94.0,VH Jorhat,308035,308035,,,,785001,Jorhat VH BNS Main Road ," B.L.Retails Poddar Building,Gar-ali,Jorhat -785001",8011751802,0.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,21.05157567850235,0,,Assam,van-heusen,
5954,25.6343,85.1063,Allen Solly PNM Mall,34595,34595,,,,800010,,"Allen Solly, Ground Floor,P&M Mall,Patna,Patliputra Industrial Area,Patliputra Colony,Patna,Bihar-800010",6122269941,7783860428,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,1,1,1,2,5.530781988831565,0,,Bihar,allensolly,
8346,25.6189,85.047203,Allen Solly  Saguna More,36868,36868,,,,452001,,"Allen Solly M/S Maithri Fashion S/O SHASHI BHUSHAN PD,PLOT367,MANGLAM COLONY, KHAGAULMANGLAM GUDGE COLONY,DANAPUR,,BAILEY ROAD PATNA, 801503",9661703777,9155147335,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,0,1,1,2,6.479644638569192,0,,Bihar,allensolly,
8206,25.6059,85.092201,AS-Beli Road,306144,306144,,,,800014,,"GURU DHWAJ APPARELS ,Allen Solly store,  Shop No.1,Chandandeep Appartment,Jagdeo Path,Bailey Road,Patna-800014",9304396700,9304396700,9304396700.0,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,0,0,0,0,1,2,7.733708065723548,0,,Bihar,allensolly,
98,25.613972,85.117165,AS Junior Boring Rd,34977,34977,,,,800001,Boring road,"Allen Solly Junior, lata kunj apartment boring road patna 800001",0612-2575700,7736030002,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,7.9930929246109725,0,,Bihar,allensolly,
8204,25.6094,85.134499,AS-Mauryalok,305696,305696,,,,800001,,"AYUSHI COLLECTION ,Allen Solly store  B-91, Muryalok, Dak Bunglow Road  Patna  Bihar  800001",6122232699,8271756211,8271756211.0,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,0,0,0,0,1,2,9.47306644682211,0,,Bihar,allensolly,
8211,25.6098,85.137703,AS-Frazer Road,39425,39425,,,,800001,,"SARITA CLASSICS ,Allen Solly store,  DG 02 , Dumraon Place, Fraser road Patna -800001",7858009296,7858009296,7858009296.0,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,0,0,0,1,1,2,9.657753806909776,0,,Bihar,allensolly,
8205,25.591801,85.167503,AS-Kankarbagh,310973,310973,,,,800020,,"AS Store,Kankarbagh Main road",7070888005,6207635584,6207635584.0,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,0,0,0,0,1,2,13.1891212037572,0,,Bihar,allensolly,
8203,26.1136,85.382004,AS-Muzzafarpur,39461,39461,,,,842001,,"ALLEN SOLLY, ward no 28, holding no 319, khesra no 108, khata no 578, Kalambagh road, Rajendra puri, MUZAFFARPUR, BIHAR, 842001",7870525766,7870525766,7870525766.0,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,0,0,0,1,1,2,6.596660373633853,0,,Bihar,allensolly,
9386,25.862062,85.785568,Gola Road Shri dress factory,17620,17620,,,,848101,,"Louis Philippe, Ground Floor , Gola Road, Samastipur  Bihar-848101
",7739628455,7739628455,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,7.60748830283217,0,,Bihar,louis-philippe,
7883,26.656097,84.900513,Louis Philippe,19973,19973,,,,845401,,"Sai Apparels MOTIHARI, MAIIN ROADGAJA CHOWK, MOTIHARI",8409391123,8409391123,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,8.187358156481089,0,,Bihar,louis-philippe,
9474,25.413198,86.138382,Louis Philippe,17721,17721,,,,851101,,"DAK BUNGLOW, KALISTHAN CHOWKBEGUSARAI
",9771170895,9771170895,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,8.683247874862646,0,,Bihar,louis-philippe,
7799,25.602463,85.154617,Louis Philippe,15342,15342,,,,800020,,"Louis Philippe, Survey plot no 294, Old bypass Main Road, Kankarbagh, Near Ramkrishna Plaza/Rajendra Nagar Bridge, Patna",0612-3550066,9903073665,9903073665.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,5.894064797079894,0,,Bihar,louis-philippe,
8809,25.607283,85.13768,LP Maharaja Kameshwer Complex,11181,11181,,,,800001,,"Louis philippe, Maharaja Kameshwer Complex, Shop No-G58, Fraser Road, Opp Budha smriti Park, near Patna Junction, Pin code-800001
",7979822130,7979822130,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,7.297683287428901,0,,Bihar,louis-philippe,
8072,25.610901,85.138176,Louis Philippe,19892,19892,,,,800001,,"LOUIS PHILIPPE,G-4, GRAND PLAZA,FRAZER ROAD,PATNA-800001",7992210737,7992210737,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,7.584483706380179,0,,Bihar,louis-philippe,
9475,25.617826,85.135307,Louis Philippe,16946,16946,,,,800001,,"Shop no A0004&5, City Centre Patna, Chhajjubagh, Patna-800001
",7463938503,7463938503,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,8.376481486510256,0,,Bihar,louis-philippe,
8073,25.617968,85.11438,Louis Philippe,19893,19893,,,,800001,,"LOUIS PHILIPPE,SHOP NO. 1, GROUND FLOOR,ASHIANA MEJESTIC BORING ROAD,PATNA-8OOOO1
",9065253386,9065253386,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,9.75056661800216,0,,Bihar,louis-philippe,
8467,25.628735,85.104027,Louis Philippe,11243,11243,,,,800013,,"Shop no G3, P&M Mall, Patliputra colony, Patna- 800013

",7463938503,7463938503,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,11.33109481800274,0,,Bihar,louis-philippe,
9382,25.556425,84.662895,VOGUE RETAIL ARRA,17619,17619,,,,802301,,"Louis Philippe, Karman Tola, Cinema Road, Near Reliance Trends ,Aarah Bihar-802301
",6203757942,6203757942,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.863155959617202,0,,Bihar,louis-philippe,
8322,26.805176,84.509888,Louis Philippe,19437,19437,,,,845438,,"Louis Philippe, ward no 35, supriya cinema road, opp H P Petrol pump, Bettiah, West Champaran",9716173130,9716173130,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,11.644622942966471,0,,Bihar,louis-philippe,
9385,26.102091,85.408157,PNM Hightech City Mall,17744,17744,,,,842005,,"Louis Philippe, Ground Floor, Shop no-G15&16, P&M Hi- Tech City Centre,Plot No. N.S - 4P, N.S.-5,Bela Industrial Area, Village Bishundutt, Bela Chhapra, Muzaffarpur-842001
",8409391123,8409391123,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,13.676825346904806,0,,Bihar,louis-philippe,
9060,26.110003,85.393684,LP Grand Mall,11145,11145,,,,842002,,"Louis Philippe, Ground Floor, The Grand Mall,Narayanpur Road, Mahammadpur Kazi, Mithanpura, Muzaffarpur, Bihar 842002
",9002125347,9002125347,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,14.643371384407,0,,Bihar,louis-philippe,
8077,25.775124,87.475029,Louis Philippe,19887,19887,,,,854301,,"LOUIS PHILIPPE,ZILA SCHOOL ROAD,PURNEA, WARD NO.22,PURNEA-854301 (BIHAR)
",9304817523,9304817523,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,4.911875485906204,0,,Bihar,louis-philippe,
8773,26.565334,85.515419,Sitamarhi,17843,17843,,,,842001,,"Louis Philippe = Louis Philippe Store, Eface Retail, Bari Bazar Chowk, Hotel Shree Sai International, Near V2 Mall, Infront of Jila Parishad Market,  Dumra - Sitamarhi Main Road, Dumra , Sitamarhi - 843302 , Bihar
",9153883931,9153883931,9153883931.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,9.201500557137988,0,,Bihar,louis-philippe,
8774,26.45886,84.440735,Gopalganj,17879,17879,,,,841428,,"Station road, opp DAV high school, Gopalganj - 841428
",9110952391,8210282904,9110952391.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,5.559655308705642,0,,Bihar,louis-philippe,
9136,26.155222,85.896461,Tower Chowk-Darbhanga,17276,17276,,,,846004,,"Louis Philippe, C/O SK Maheshwari, Raj kumar ganj,. opposite LIC Office, Darbhanga. Bihar Pin code: 846004
",9153075340,9153075340,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,0,1,3,13.32528455964489,0,,Bihar,louis-philippe,
8078,25.617226,85.047066,Louis Philippe,19871,19871,,,,801503,,"LOUIS PHILIPPE STORE,GROUND FLOOR, SHAILANI COMPLEX,RPS MORE, BAILEY ROAD, DANAPUR,PATNA - 801503, BIHAR
",9507921778,9507921778,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,14.553704313887597,0,,Bihar,louis-philippe,
8468,26.113451,85.373703,Louis Philippe,19093,19093,,,,842002,,"Louis Philippe, Opp SDM (west) House,Kalambagh, Muzaffarpur
",6200191215,6200191215,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,1,1,1,3,13.440477178019776,0,,Bihar,louis-philippe,
8776,24.835711,87.215004,Godda,17959,17959,,10:00am,9:00pm,814133,,"Louis Philippe showroom, opposite Praveen cycle store   Pirpainti Road , Hatiya chouk Godda,  Jharkhand-814133.
",8210179174,8210179174,8210179174.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,12.67819759237271,0,,Bihar,louis-philippe,
8965,25.6103,85.134354,CSRPL-Maurya Lok-Patna,318072,318072,,,,700046,,"71 Christopher Road,(Near Beiging Restaurant),China Town,-,KOLKATA,West Bengal-700046",9334843000,9334843000,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,6.0946467326758045,0,,Bihar,reebok,
7602,25.617599,85.047699,VH Patna,29688,29688,,,,801503,,"K V Complex, Near RPS More, Baiely Road, Patna-801503(Bihar)",7070093737,9000799963,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,16.545374354557037,0,,Bihar,van-heusen,
1762,25.6059,85.092201,VH Raja Bazaar,308923,308923,,,,800014,,"SHREEMAN FZ,SHREEMAN FZ, OPP MONTE  CARLO SHOWROOM ,SHEIKHPURA,RAJA BAZAAR PATNA - 800014",9204369489,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,17.912107963180343,0,,Bihar,van-heusen,
1705,25.6073,85.136299,VH Dumraon Palace,305878,305878,,,,800001,,"SARITA SHYAMA,LG-2, DUMRAON PALACE , FRAZER ROAD PATNA - 800001",9386817026,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,21.161866927524976,0,,Bihar,van-heusen,
1756,25.6094,85.134499,VH Kankarbagh,308653,308653,,,,800020,,"SARITA GARMENTS SHOP NO. 1 & 2, BLOCK - A CHANDIS SANYUKTA APPARTMENT,KANKARBAGH MAIN ROAD PATNA-800020",9934652182,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,21.178314225508128,0,,Bihar,van-heusen,
7647,25.6341,85.1064,VH PNM Mall,315758,315758,,,,800013,,"RAMAN DRESSES,RAMAN DRESSES, G-12, P&M MALL, KURJI, PATLIPUTRA, PATNA - 800013",612-2261306,8092939576/834069989,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,0,1,6,21.24060406082591,0,,Bihar,van-heusen,
7692,25.623699,85.124603,VH West Boring Canal Road,29896,29896,,,,800001,,"101, WEST BORING CANAL ROAD, NEAR UDYAYAN HOSPITAL ,PATNA-800001",612-2559926,8136055980,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,21.562003682919755,0,,Bihar,van-heusen,
8860,25.603056,85.155945,VH Kankarbagh,27778,27778,7 Days,10:30 AM,10:00 PM,800020,,"Property Holding No. 3012, Main Road Kankarbagh, old Bypass Road, Kankarbagh, Patna, Bihar 800020",06123144884,9304949691,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Mens, Womens",0,1,1,1,6,22.41328823747218,0,,Bihar,van-heusen,
1724,25.6154,85.152603,VH Hathwa Market,306782,306782,,,,800004,Patna VH BNS Hathwa Market,"SARV MANGAL,SARVMANGAL ;17, RADHA KRISHNA PLAZA, BARI ROAD PATNA- 800004",612-3214382,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,22.99303395760327,0,,Bihar,van-heusen,
1769,26.152973,85.901413,VH Darbhanga,309314,309314,,,,846004,Darbhanga VH BNS MIRZAPUR ROAD,"PURUSHAM PLUS,MIRZAPUR ROAD RAJKUMAR GANJ,DARBHANGA-846004",9334482134,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,26.133382671862183,0,,Bihar,van-heusen,
7689,25.248199,86.988899,VH Bhagalpur,29889,29889,,,,812002,,"Adyawati Tower , Kacheri Road,Bhagalpur-812002",6291155101,9935233734,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,4.368768366722521,0,,Bihar,van-heusen,
7629,25.863501,85.785301,VH Samastipur,29756,29756,,,,848101,,"Near to Baijnath Electronics and Corporation Bank, Gola Road, Ward no-20, Samastipur- 848101, Bihar",7004285946,9461501712,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,15.18103413002068,0,,Bihar,van-heusen,
7684,25.412901,86.1409,VH Begusari ,312316,312316,,,,851101,,"MARDA COLLECTIONS PVT LTD, HIRA KUNJ,DAK BUNGLOW ROAD, BEGUSARAI-851101.",6290821150,9304834044,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,0,1,6,16.27800425508557,0,,Bihar,van-heusen,
7654,26.11017,85.395782,VH Grand Mall ,29879,29879,,,,842002,,"SHOP NO . 5,7 , GROUND FLOOR,THE GRAND MALL, CLUB ROAD, MITHANPURA, MUZAFFARPUR-842002",9934659221,9005753100,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,0,1,6,25.374332780297443,0,,Bihar,van-heusen,
7683,26.1124,85.384003,VH Kalambagh Road,312710,312710,,,,842002,,"HOLDING NO - 320, WARD NO.28, RAJENDRA PURI MORE, KALAMBAGH ROAD, MUZAFFARPUR, BIHAR. PIN CODE 842002.",8210058383,9003250356,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,0,1,6,26.500051759342465,0,,Bihar,van-heusen,
7731,26.595301,85.480904,VH Sitamari,29930,29930,,,,843302,,"MAIN ROAD SITAMARHI, BIHAR - 843302.",8936812457,9047808752,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,1,1,6,12.233865574388291,0,,Bihar,van-heusen,
7620,25.7738,87.481003,VH Purnea,29620,29620,,,,854301,,"HOLDING 184 WARD NO -27 CIRCLE NO -99 BHATTA BAZAR , PURNEA - 854301.",6205106128,8637202502,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,4.904928405509786,0,,Bihar,van-heusen,
7701,26.894485,83.978989,VH PD City Mall,28286,28286,,,,274304,,"LowerGround Floor, Shop No. 8,9,10 ,  PD City Mall , Kasia  Road, Padrauna- 274304",0,88613 00115,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,0,1,6,22.61915361303584,0,,Bihar,van-heusen,
7624,26.657,84.918701,VH Motihari,312546,312546,,,,800014,,"M/S KUSUM RETAILS, GROUND FLOOR, HOTEL MONICA, MADHUBAN CHOWK, DHARAM SAMAJ ROAD, MOTIHARI, BIHAR-845401",9123430007,9523400368,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,0,1,6,20.437189030344328,0,,Bihar,van-heusen,
1773,24.7915,84.999702,VH City Centre Mall,309431,309431,,,,823001,"APR City Center Mall, Gaya","AGRAWAL BROTHERS, SHOP NO - 8, APR CITY CENTRE MALL.RAI KASHI NATH MORE,EAST CHURCH ROAD GAYA-823001",631-2220705,0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,27.375951221437088,0,,Bihar,van-heusen,
7707,25.5,86.470001,VH Khagaria,29719,29719,,,,851204,,"RAJENDRA PRASAD CHOWK,Khagaria,851204",9471938085,7987496514,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,0,1,6,15.572713317247771,0,,Bihar,van-heusen,
7646,25.564711,83.977745,VH Buxor,29748,29748,,,,802101,,"PR Road, Church Campus, Buxar- 802101, Bihar?",7903932212,6379711691,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,23.90851312304384,0,,Bihar,van-heusen,
7623,26.801809,84.50531,VH Bettiah,29925,29925,,,,845438,,"KEYAL BUILDING, LAL BAZAR BETTIAH, WEST CHAMPARAN BETTIAH, BIHAR - 845438.",9523400368,9525625154,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,12.777910755897167,0,,Bihar,van-heusen,
8736,26.505535,83.778091,VH Deoria,28291,28291,,,,274001,,"Gorakhpur Rd, Kailashpuri, Deoria, Uttar Pradesh 274001
",8603708637,8603708637,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,0,1,6,23.574219585291317,0,,Bihar,van-heusen,
8890,30.7055,76.8013,American Eagle Elante Mall,59706,59706,,11 AM,7:30 PM,160002,,"American Eagle, Elante Mall, Ground Floor, Shop No 40, Plot No. 177/178, Purv MargIndustrial Area, Phase 1, Chandigarh, Punjab - 160002
",0172-4038106,,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,"Mens,Womens",0,1,1,1,15,3.3264291037268,0,,Chandigarh,american-eagle,
9255,30.699175,76.849014,American Eagle Sec 8 Panchkula,55658,55658,,10:00 AM,10:00 PM,134109,,"American Eagle Store, Bf, Gf And Ff, DSS 377 SECTOR 8, Panchakula, Haryana-134109
",7889955604,7889955604.0,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,,0,1,0,1,15,7.313051809982066,0,,Chandigarh,american-eagle,
9090,30.677225,76.723434,American Eagle CP67 Mall,59224,59224,,,,160062,,"American Eagle, Ground floor shop no G-025, CP67, SITE NO 252, SECTOR 67 
",9646528452,9646528452.0,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,,0,1,0,1,15,8.086210128768503,0,,Chandigarh,american-eagle,
8916,30.62825,76.823341,American Eagle ZIrakpur,51534,51534,,10:30 AM,9:30 PM,140603,,"American Eagle Shop no - 8 & 9, Upper Ground floor, SS Emporio Plaza, Zirakpur, Punjab",01762-509124,7973141319.0,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,,0,0,1,1,15,12.011280174368636,0,,Chandigarh,american-eagle,
